"[1,10)","[10,20)","[20,40)","[40,60)","[60,Inf)"
0.0176876732673267,0.0217037400530504,0.033404774535809,0.0305901878914405,0.0229822289156627
0.0180742821782178,0.0227308222811671,0.0594172413793103,0.0549006263048017,0.0370932228915663
0.0149893316831683,0.0186070026525199,0.0397535809018568,0.036778496868476,0.0267021084337349
0.0214667821782178,0.0264213262599469,0.0434519893899204,0.0396325678496868,0.0263597891566265
0.0156048267326733,0.0196484350132626,0.0515084880636605,0.0474565762004175,0.0313316265060241
0.0259611386138614,0.0318371352785146,0.0479527851458886,0.0437087682672234,0.0298984939759036
0.0159685148514851,0.0200814058355438,0.0502822281167109,0.046346764091858,0.0316164156626506
0.0175396534653465,0.021708275862069,0.0428124668435013,0.0393131524008351,0.0264219879518072
0.0257935643564356,0.0314350132625995,0.0435302387267905,0.0395041753653445,0.0259257530120482
0.0244182178217822,0.0302411140583554,0.0555779840848806,0.0508340292275574,0.0333319277108434
0.0234673514851485,0.0287970822281167,0.0445912466843501,0.0406818371607516,0.0279719879518072
0.0149943811881188,0.0186564456233422,0.0381557029177719,0.0349603340292276,0.0233103915662651
0.0148356930693069,0.0185493633952255,0.0458994694960212,0.0423774530271399,0.0282125
0.0138998762376238,0.0171871883289125,0.0327437665782493,0.0300167014613779,0.0202611445783133
0.0168363366336634,0.02121824933687,0.0514222811671088,0.0471745302713987,0.0314718373493976
0.0230029702970297,0.0280177718832891,0.0428472148541114,0.0392298538622129,0.0272161144578313
0.0206121782178218,0.0251459946949602,0.0380663129973475,0.0348329853862213,0.0245335843373494
0.0189607920792079,0.0233681962864721,0.0438697612732096,0.0403983298538622,0.0281563253012048
0.0132031188118812,0.0164746153846154,0.0364344827586207,0.0336883089770355,0.0249280120481928
0.0111971534653465,0.0141854907161804,0.0457917771883289,0.0425369519832985,0.0299802710843373
0.0215678465346535,0.0268984084880637,0.0548840848806366,0.0502686847599165,0.0331153614457831
0.0243585643564356,0.0300801061007958,0.0540328912466844,0.0494442588726514,0.0323701807228916
0.0197547524752475,0.0245542440318302,0.0452050397877984,0.0413221294363257,0.0281691265060241
0.0179211138613861,0.0223795225464191,0.0470854111405836,0.0435125260960334,0.0329861445783133
0.0164777475247525,0.0204890981432361,0.0420814323607427,0.0386870563674321,0.0266727409638554
0.0164678712871287,0.0201734217506631,0.0318498673740053,0.0290505219206681,0.019846234939759
0.0134136138613861,0.0167520159151194,0.0373771883289125,0.0343008350730689,0.0227521084337349
0.0183729455445545,0.0227947480106101,0.041237400530504,0.0377977035490605,0.0271798192771084
0.0170718564356436,0.0212355702917772,0.0408665782493369,0.0376173277661795,0.0281956325301205
0.0247658415841584,0.0308448275862069,0.0577954907161804,0.0527062630480167,0.0340263554216867
0.0226212871287129,0.027932625994695,0.0465456233421751,0.0423415448851775,0.0271305722891566
0.0215952227722772,0.0267949602122016,0.052236074270557,0.048041127348643,0.0335489457831325
0.0160641089108911,0.0201244031830239,0.0464220159151194,0.0427064718162839,0.028894578313253
0.0144548762376238,0.0182275066312997,0.0491461538461538,0.0453503131524008,0.030975
0.0210925742574257,0.0261833421750663,0.0491283819628647,0.0448897703549061,0.0292822289156627
0.0172737623762376,0.0214635278514589,0.0407122015915119,0.0371379958246347,0.0239664156626506
0.0295282178217822,0.0360533156498674,0.0513660477453581,0.046694363256785,0.0308882530120482
0.0138892079207921,0.0171709283819629,0.0328432360742706,0.0300954070981211,0.0201085843373494
0.0268056930693069,0.0323175066312997,0.0417692307692308,0.0379048016701461,0.024528765060241
0.0124984900990099,0.0157212466843501,0.0410084880636605,0.037833611691023,0.0258475903614458
0.0210087376237624,0.0259199734748011,0.0449636604774536,0.0410062630480167,0.0264728915662651
0.014952995049505,0.0187828912466843,0.0467122015915119,0.0430363256784969,0.0286561746987952
0.0191738613861386,0.0236201591511936,0.0402679045092838,0.036912108559499,0.0262043674698795
0.0158334900990099,0.0198478779840849,0.0516100795755968,0.0477356993736952,0.0319924698795181
0.0136553217821782,0.0172050397877984,0.0463371352785146,0.0427720250521921,0.0290106927710843
0.0163491089108911,0.0204319363395225,0.0456509283819629,0.0422417536534447,0.0315718373493976
0.0106239356435644,0.013400424403183,0.0384010610079576,0.0354446764091858,0.0235944277108434
0.0133061633663366,0.0166063129973475,0.0373633952254642,0.034341127348643,0.0228102409638554
0.0200944059405941,0.0247770291777188,0.0420652519893899,0.0384346555323591,0.0260772590361446
0.0226598267326733,0.0273864721485411,0.0358933687002653,0.0326864300626305,0.02285
0.0197198762376238,0.0243689920424403,0.0428870026525199,0.0391379958246347,0.0254319277108434
0.0198220297029703,0.0243707427055703,0.0429328912466844,0.0393167014613779,0.0259935240963855
0.0252913366336634,0.0313596816976127,0.0591551724137931,0.0541574112734864,0.0355731927710843
0.0176557425742574,0.0217535278514589,0.0405381962864722,0.0375665970772443,0.029066265060241
0.0207596287128713,0.0257921220159151,0.0496885941644562,0.0455110647181628,0.0306685240963855
0.00909757425742574,0.0116025464190981,0.0413477453580902,0.0383263048016701,0.0267746987951807
0.0153698267326733,0.0190395225464191,0.0397031830238727,0.0366070981210856,0.024966265060241
0.0185000247524752,0.0228180371352785,0.0401766578249337,0.0369839248434238,0.0275810240963855
0.0151378712871287,0.0191296286472149,0.0509225464190981,0.0470782881002088,0.0342546686746988
0.0255987623762376,0.0312872679045093,0.0451970822281167,0.0411620041753653,0.0282120481927711
0.0161059405940594,0.0201098408488064,0.0437586206896552,0.0401546972860125,0.026619578313253
0.0174027722772277,0.0218013262599469,0.0469915119363395,0.0429949895615866,0.0281379518072289
0.0234207920792079,0.0287708222811671,0.0511681697612732,0.0469661795407098,0.0311899096385542
0.0196169059405941,0.0240448275862069,0.0372464190981432,0.0340463465553236,0.0242881024096386
0.0132123514851485,0.0165234217506631,0.035320424403183,0.0325651356993737,0.0245960843373494
0.0177440346534653,0.0218403978779841,0.0397220159151194,0.036446764091858,0.0245182228915663
0.0257556930693069,0.0316538461538462,0.0510419098143236,0.0465720250521921,0.0308513554216867
0.0228314851485149,0.0281005305039788,0.0454936339522546,0.0414509394572025,0.0272864457831325
0.0161716089108911,0.0202520424403183,0.0516535809018568,0.0478375782881002,0.0329100903614458
0.0164559405940594,0.020413474801061,0.0385570291777188,0.0353582463465553,0.0246777108433735
0.0239789851485149,0.0298055702917772,0.0579074270557029,0.053144885177453,0.0363225903614458
0.019620495049505,0.0244523342175066,0.04907824933687,0.0451012526096033,0.0317855421686747
0.0251225247524752,0.0307137931034483,0.0481435013262599,0.0439465553235908,0.0288534638554217
0.0184937128712871,0.0229761803713528,0.0473496021220159,0.0435014613778706,0.0289670180722892
0.0214415594059406,0.0265962864721485,0.0473015915119363,0.0432889352818372,0.0303905120481928
0.0203512623762376,0.0253880636604775,0.0499636604774536,0.0457686847599165,0.0316543674698795
0.0224659653465347,0.028237400530504,0.0649503978779841,0.0596707724425887,0.0403319277108434
0.0177966089108911,0.0220770822281167,0.0414445623342175,0.0379436325678497,0.0258402108433735
0.0200353217821782,0.025082599469496,0.0543607427055703,0.0498116910229645,0.0327798192771084
0.0207980445544554,0.0258228381962865,0.0506965517241379,0.0464263048016701,0.0302460843373494
0.0147956435643564,0.01854175066313,0.0436811671087533,0.0401012526096033,0.0262640060240964
0.0253,0.0312899204244032,0.0544681697612732,0.0496889352818372,0.0323451807228916
0.0214393069306931,0.026421299734748,0.048006100795756,0.0439824634655532,0.0287400602409639
0.0258482673267327,0.0315793103448276,0.0455527851458886,0.0415004175365344,0.0284748493975904
0.0137233415841584,0.0170699204244032,0.0412612732095491,0.0383162839248434,0.0271335843373494
0.0145990099009901,0.0181510610079576,0.0369381962864722,0.0340517745302714,0.0250174698795181
0.0246034653465347,0.0299395225464191,0.0409241379310345,0.0371997912317328,0.0251623493975904
0.0115825742574257,0.0147172944297082,0.0496559681697613,0.0459826722338205,0.0309310240963855
0.0282039603960396,0.0342710875331565,0.045310875331565,0.0409903966597077,0.0258948795180723
0.0135780940594059,0.0170172148541114,0.0413981432360743,0.038076617954071,0.0250159638554217
0.0104932425742574,0.0134224137931034,0.0528984084880637,0.0490918580375783,0.0336563253012048
0.0194519059405941,0.0240699469496021,0.0430615384615385,0.0394826722338205,0.0279909638554217
0.0241260148514851,0.0296392572944297,0.0468809018567639,0.0426557411273486,0.0274615963855422
0.015392400990099,0.0192927320954907,0.0420161803713528,0.0385555323590814,0.0266882530120482
0.0116784653465347,0.0145857029177719,0.0350283819628647,0.0323229645093946,0.0220558734939759
0.0229236633663366,0.0280076923076923,0.0405732095490716,0.0371045929018789,0.0274825301204819
0.0171837623762376,0.0214413262599469,0.0505647214854111,0.0466985386221294,0.0314257530120482
0.0148901732673267,0.0188176657824934,0.0491228116710875,0.0451108559498956,0.0297540662650602
0.0168968811881188,0.0210419363395225,0.0442679045092838,0.0407676409185804,0.0286411144578313
0.0145366831683168,0.0180975066312997,0.0379984084880637,0.0350254697286013,0.0251564759036145
0.0246853217821782,0.0306023872679045,0.0573618037135279,0.0524887265135699,0.0343146084337349
0.0157447524752475,0.0196281962864721,0.045874801061008,0.042339248434238,0.0284155120481928
0.0142193564356436,0.0179221485411141,0.0477909814323607,0.0440131524008351,0.0292344879518072
0.0139968316831683,0.0177793899204244,0.051868700265252,0.0476695198329854,0.0311647590361446
0.0120207920792079,0.0151972148541114,0.0441427055702918,0.0407828810020877,0.0277125
0.0191658910891089,0.0238563395225464,0.0474257294429708,0.043748643006263,0.0329989457831325
0.0143092574257426,0.0179914058355438,0.0455066312997347,0.0419434237995825,0.0284439759036145
0.0183589603960396,0.0225442705570292,0.0400763925729443,0.0367054279749478,0.0239956325301205
0.0109911386138614,0.0136640318302387,0.0306453580901857,0.028212108559499,0.018896686746988
0.0162467326732673,0.0203770557029178,0.0486864721485411,0.0447670146137787,0.0295504518072289
0.0235841336633663,0.0286740053050398,0.0423509283819629,0.0388413361169102,0.0283661144578313
0.0107178217821782,0.0136923607427056,0.0529856763925729,0.0491910229645094,0.0338441265060241
0.0161298762376238,0.0202118567639257,0.0450758620689655,0.0413584551148225,0.0278182228915663
0.0107042821782178,0.0136722281167109,0.0523989389920424,0.0485926931106472,0.0329721385542169
0.0111933663366337,0.0141298938992042,0.0407124668435013,0.0376206680584551,0.0254676204819277
0.0287757425742574,0.0352864721485411,0.0560732095490716,0.0511526096033403,0.0334289156626506
0.0251433168316832,0.0304893899204244,0.0436954907161804,0.0397864300626305,0.0257082831325301
0.0176852227722772,0.0221246419098143,0.0457074270557029,0.0419210855949896,0.0292850903614458
0.0166833910891089,0.0208077984084881,0.0458167108753316,0.0423843423799582,0.0312361445783133
0.0127363861386139,0.0160927320954907,0.0454175066312997,0.0418914405010438,0.0282278614457831
0.0143586881188119,0.0178985941644562,0.0394893899204244,0.0363198329853862,0.0243971385542169
0.0234101485148515,0.0283485411140584,0.0363432360742706,0.0330837160751566,0.0240376506024096
0.0218289356435644,0.0266477453580902,0.0385724137931035,0.0352398747390397,0.0256802710843374
0.0162516584158416,0.0203144031830239,0.043289124668435,0.0397956158663883,0.0280650602409639
0.0195772772277228,0.0243629177718833,0.0459588859416446,0.041978496868476,0.027905421686747
0.0152273267326733,0.0188754641909814,0.0397814323607427,0.0366492693110647,0.0246757530120482
0.0140904207920792,0.0178361803713528,0.0500119363395225,0.0460273486430063,0.0304844879518072
0.0103906683168317,0.0132252519893899,0.045179575596817,0.0417730688935282,0.0280283132530121
0.0141594554455446,0.0179153315649867,0.0511503978779841,0.0471638830897704,0.0314225903614458
0.0231286881188119,0.0282230769230769,0.0392344827586207,0.0357315240083507,0.0253128012048193
0.0228307920792079,0.0279244031830239,0.0417816976127321,0.0380826722338205,0.0259560240963855
0.0197316584158416,0.0244451193633952,0.0467124668435013,0.0428202505219207,0.028634186746988
0.0125385396039604,0.0157583289124668,0.0389541114058355,0.0360601252609603,0.0269007530120482
0.0130505445544554,0.0161880106100796,0.0319068965517241,0.0295423799582463,0.0235640060240964
0.0203713861386139,0.0252856763925729,0.0460198938992042,0.0419538622129436,0.0269802710843373
0.0223258910891089,0.0276363395225464,0.0465984084880637,0.0424549060542797,0.0282950301204819
0.0139330445544554,0.0173320424403183,0.0380442970822281,0.0352152400835073,0.0258115963855422
0.0160228712871287,0.0200453050397878,0.0441607427055703,0.0406179540709812,0.0283018072289157
0.0308069306930693,0.0371328912466843,0.0465302387267904,0.0421845511482255,0.0274352409638554
0.0199666336633663,0.0249278779840849,0.0532649867374005,0.048894363256785,0.0324298192771084
0.0191543069306931,0.0237487798408488,0.0421580901856764,0.0384288100208768,0.0251956325301205
0.0187516336633663,0.0230154376657825,0.0346114058355438,0.0315463465553236,0.022428313253012
0.0223844306930693,0.0276151193633952,0.0457594164456233,0.0416582463465553,0.0270444277108434
0.0173296534653465,0.0217221220159151,0.0531917771883289,0.049053235908142,0.032776656626506
0.018114603960396,0.0225842440318302,0.0496708222811671,0.0458826722338205,0.032896686746988
0.0159973514851485,0.0199829708222812,0.042740848806366,0.0391417536534447,0.0255125
0.0113977722772277,0.0145464190981432,0.0517472148541114,0.0478025052192067,0.0319204819277108
0.0196474257425743,0.0243411936339523,0.0440206896551724,0.0401914405010438,0.0263043674698795
0.0226102722772277,0.0278368700265252,0.0487015915119363,0.0446720250521921,0.0307683734939759
0.0183434158415842,0.0229015119363395,0.0502328912466843,0.0461530271398747,0.0308132530120482
0.0163397772277228,0.0203045092838196,0.0419745358090186,0.0385818371607516,0.0262606927710843
0.0206748267326733,0.0258650663129973,0.0583180371352785,0.0536945720250522,0.0365459337349398
0.0256784653465347,0.0316477453580902,0.0516034482758621,0.0470204592901879,0.0307704819277108
0.0198890099009901,0.0248058090185676,0.0517153846153846,0.0474300626304802,0.0315510542168675
0.0142089108910891,0.0179666578249337,0.0502350132625995,0.0463597077244259,0.0315813253012048
0.0181862623762376,0.0228924933687003,0.0577416445623342,0.0531379958246347,0.0352503012048193
0.0124607673267327,0.0157385145888594,0.0462164456233422,0.0428463465553236,0.0299890060240964
0.0174586881188119,0.0217731299734748,0.0486453580901857,0.0447567849686848,0.0295597891566265
0.0135756188118812,0.017139549071618,0.0476145888594164,0.0439388308977035,0.0297524096385542
0.0289257425742574,0.0350177718832891,0.0420657824933687,0.0379501043841336,0.0245263554216867
0.0131107425742574,0.0163990185676393,0.0388912466843501,0.0359434237995825,0.0254611445783132
0.0241750495049505,0.0296092838196286,0.0461583554376658,0.042253235908142,0.0299870481927711
0.0218986386138614,0.0269965517241379,0.0446034482758621,0.0406578288100209,0.026808734939759
0.0166994801980198,0.0207462068965517,0.0411419098143236,0.037737369519833,0.025546234939759
0.0134774504950495,0.0167629708222812,0.0373352785145889,0.0344100208768267,0.0232551204819277
0.0126681683168317,0.016051724137931,0.0455015915119363,0.0419162839248434,0.0285286144578313
0.0173492821782178,0.0214100265251989,0.0398082228116711,0.0366265135699374,0.0259849397590361
0.0146145792079208,0.0183309549071618,0.0464848806366048,0.0431033402922756,0.0311144578313253
0.0155095544554455,0.0194647214854111,0.0475607427055703,0.0437933194154489,0.0292405120481928
0.011295297029703,0.0143445623342175,0.0482944297082228,0.0448432150313152,0.031557078313253
0.0240230445544554,0.029553050397878,0.0509005305039788,0.046562630480167,0.0305253012048193
0.0142544306930693,0.0181038461538462,0.0573824933687003,0.0530910229645094,0.0363509036144578
0.0121613613861386,0.0153236074270557,0.0376039787798408,0.0344265135699374,0.0224006024096386
0.0155515594059406,0.0194296816976127,0.043790450928382,0.0403824634655532,0.0286239457831325
0.0161880693069307,0.020224801061008,0.0456267904509284,0.0419695198329854,0.0280917168674699
0.0302792079207921,0.0365273209549072,0.0478440318302387,0.043533611691023,0.0289870481927711
0.0214629702970297,0.0261089389920424,0.0365320954907162,0.0333601252609603,0.0240996987951807
0.0186634900990099,0.0229942705570292,0.0411244031830239,0.0377941544885177,0.0266114457831325
0.0181853465346535,0.0226168169761273,0.0449045092838196,0.041233611691023,0.0284932228915663
0.0151340841584158,0.0188767374005305,0.0381901856763926,0.0349601252609603,0.0235805722891566
0.0145557178217822,0.0182413527851459,0.0429798408488064,0.03970751565762,0.0286530120481928
0.0195862128712871,0.0244244562334217,0.0461206896551724,0.0419897703549061,0.026841265060241
0.016337599009901,0.0203445092838196,0.0428944297082228,0.0395294363256785,0.028017921686747
0.0131886386138614,0.0164380371352785,0.0341607427055703,0.0313396659707724,0.0213736445783133
0.0225752475247525,0.0278381962864721,0.0449082228116711,0.0409219206680585,0.0278727409638554
0.0210385148514852,0.0259867904509284,0.0469328912466844,0.0429751565762004,0.0286442771084337
0.0239818564356436,0.0293092838196286,0.0416493368700265,0.037753235908142,0.0242915662650602
0.0228732178217822,0.028125198938992,0.0445135278514589,0.0406254697286012,0.0280829819277108
0.0212444306930693,0.0265193899204244,0.0553315649867374,0.051027139874739,0.0374951807228916
0.0170678217821782,0.0209015384615385,0.0370535809018568,0.0341125260960334,0.0238709337349398
0.0170684158415842,0.0210144827586207,0.03467824933687,0.0316891440501044,0.0221778614457831
0.0199806188118812,0.0247186737400531,0.0447328912466844,0.0410175365344468,0.0288006024096386
0.0212040346534653,0.0261662334217507,0.0482397877984085,0.0444816283924843,0.0324102409638554
0.0149292821782178,0.018613023872679,0.037993899204244,0.0348620041753653,0.0241923192771084
0.0196794554455446,0.0243894429708223,0.0467456233421751,0.0428194154488518,0.0283242469879518
0.0214373514851485,0.0263666312997347,0.045810875331565,0.0421173277661795,0.0299477409638554
0.0120996287128713,0.0152999204244032,0.0502636604774536,0.0467292275574113,0.0316012048192771
0.0193735396039604,0.0239547214854111,0.0470167108753316,0.043262630480167,0.0293501506024096
0.0231124504950495,0.028548275862069,0.0502161803713528,0.0459260960334029,0.0306746987951807
0.0197161881188119,0.0245334217506631,0.0498968169761273,0.0457183716075157,0.0297873493975904
0.0119433910891089,0.0150156233421751,0.0367209549071618,0.0340899791231733,0.0269706325301205
0.0157004702970297,0.0198224668435013,0.0525090185676393,0.0483137787056367,0.0319575301204819
0.0214441831683168,0.0266079575596817,0.0492037135278515,0.0450154488517745,0.030221686746988
0.0160730445544554,0.0201944031830239,0.0472721485411141,0.043460751565762,0.0298323795180723
0.0176897524752475,0.0218646419098143,0.041093899204244,0.0377020876826722,0.0256147590361446
0.0244254207920792,0.0298615384615385,0.0458472148541114,0.0419874739039666,0.029855421686747
0.0232622772277228,0.0286090185676393,0.0489442970822281,0.0447730688935282,0.0296887048192771
0.0162913118811881,0.0203983554376658,0.0496710875331565,0.0458866388308977,0.0314887048192771
0.0188860148514851,0.0235762864721485,0.0468718832891247,0.0428235908141962,0.028423343373494
0.0194749257425743,0.0241476127320955,0.0479222811671088,0.0439515657620042,0.0288316265060241
0.0127006435643564,0.0159237665782493,0.0373668435013263,0.0343734864300626,0.0234492469879518
0.0128591336633663,0.0162376657824934,0.0484281167108753,0.0448655532359081,0.0306153614457831
0.0147119801980198,0.0183444031830239,0.0439700265251989,0.0407960334029228,0.029196686746988
0.0245687376237624,0.0297888594164456,0.0430241379310345,0.0394434237995825,0.028569578313253
0.0182883663366337,0.0228074801061008,0.0502562334217507,0.04619248434238,0.0304100903614458
0.0161393316831683,0.0201197877984085,0.0416644562334217,0.0384050104384134,0.0283840361445783
0.0151363366336634,0.0188887798408488,0.0386657824933687,0.0356237995824635,0.0266507530120482
0.0193727475247525,0.0241205039787798,0.0485732095490716,0.0445022964509395,0.0293888554216867
0.0106551237623762,0.0134211140583554,0.0378933687002653,0.0350910229645094,0.0245653614457831
0.0119239356435644,0.0151153846153846,0.045157824933687,0.0416202505219207,0.0275427710843373
0.0134900247524752,0.0170902652519894,0.0505774535809019,0.0468434237995825,0.0333603915662651
0.0229008663366337,0.0283384615384615,0.0495384615384615,0.0452524008350731,0.0303703313253012
0.0191677475247525,0.0239003713527851,0.0467862068965517,0.0427382045929019,0.0280427710843374
0.016447103960396,0.0204077718832891,0.0384724137931034,0.0352511482254697,0.024332078313253
0.0143128217821782,0.0178814323607427,0.0456599469496021,0.0424202505219207,0.0301597891566265
0.020082103960396,0.0250662068965517,0.0505127320954907,0.0462471816283925,0.0310917168674699
0.0156531930693069,0.0192864986737401,0.0370697612732096,0.034074739039666,0.0228411144578313
